,datahora,nome_drs,pacientes_uti_mm7d,total_covid_uti_mm7d,ocupacao_leitos,pop,leitos_pc,internacoes_7d,internacoes_7d_l,internacoes_7v7
237,21/10/2020,DRS 04 Baixada Santista,121.43,397.29,30.56,1831884.0,21.69,210.0,190.0,10.53
238,21/10/2020,DRS 05 Barretos,47.14,92.14,51.16,425090.0,21.68,101.0,125.0,-19.2
239,21/10/2020,DRS 06 Bauru,125.14,228.43,54.78,1741281.0,13.12,257.0,291.0,-11.68
240,21/10/2020,DRS 07 Campinas,209.0,580.0,36.03,4562125.0,12.71,354.0,473.0,-25.16
241,21/10/2020,DRS 08 Franca,42.71,109.86,38.88,696336.0,15.78,92.0,127.0,-27.56
242,21/10/2020,DRS 09 Marília,68.29,160.29,42.6,1109670.0,14.44,143.0,179.0,-20.11
243,21/10/2020,DRS 10 Piracicaba,65.0,232.14,28.0,1539600.0,15.08,126.0,140.0,-10.0
244,21/10/2020,DRS 11 Presidente Prudente,35.14,77.0,45.64,752260.0,10.24,105.0,138.0,-23.91
245,21/10/2020,DRS 12 Registro,7.0,39.0,17.95,278754.0,13.99,26.0,27.0,-3.7
246,21/10/2020,DRS 13 Ribeirão Preto,135.57,297.14,45.62,1477530.0,20.11,301.0,362.0,-16.85
247,21/10/2020,DRS 14 São João da Boa Vista,46.14,127.0,36.33,809836.0,15.68,113.0,122.0,-7.38
248,21/10/2020,DRS 15 São José do Rio Preto,216.43,428.86,50.47,1570421.0,27.31,477.0,580.0,-17.76
249,21/10/2020,DRS 16 Sorocaba,107.14,230.14,46.55,2461760.0,9.35,211.0,234.0,-9.83
250,21/10/2020,DRS 17 Taubaté,131.14,386.57,33.92,2489629.0,15.53,278.0,315.0,-11.75
251,21/10/2020,Estado de São Paulo,3242.29,8079.0,40.13,44639899.0,18.1,6717.0,7363.0,-8.77
252,22/10/2020,DRS 01 Grande São Paulo,1763.29,4390.14,40.16,21138247.0,20.77,3635.0,3620.0,0.41
253,22/10/2020,DRS 02 Araçatuba,56.71,116.14,48.83,764041.0,15.2,109.0,141.0,-22.7
254,22/10/2020,DRS 03 Araraquara,34.57,122.0,28.34,991435.0,12.31,177.0,217.0,-18.43
255,22/10/2020,DRS 04 Baixada Santista,122.71,395.0,31.07,1831884.0,21.56,225.0,189.0,19.05
256,22/10/2020,DRS 05 Barretos,46.86,92.14,50.86,425090.0,21.68,100.0,113.0,-11.5
257,22/10/2020,DRS 06 Bauru,122.71,228.14,53.79,1741281.0,13.1,247.0,280.0,-11.79
258,22/10/2020,DRS 07 Campinas,204.0,574.57,35.5,4562125.0,12.59,367.0,440.0,-16.59
259,22/10/2020,DRS 08 Franca,43.14,109.71,39.32,696336.0,15.76,94.0,120.0,-21.67
260,22/10/2020,DRS 09 Marília,67.29,161.0,41.8,1109670.0,14.51,148.0,167.0,-11.38
261,22/10/2020,DRS 10 Piracicaba,62.71,230.71,27.18,1539600.0,14.99,126.0,133.0,-5.26
262,22/10/2020,DRS 11 Presidente Prudente,33.86,76.29,44.38,752260.0,10.14,99.0,133.0,-25.56
263,22/10/2020,DRS 12 Registro,7.14,39.0,18.31,278754.0,13.99,29.0,25.0,16.0
264,22/10/2020,DRS 13 Ribeirão Preto,130.14,295.86,43.99,1477530.0,20.02,278.0,359.0,-22.56
265,22/10/2020,DRS 14 São João da Boa Vista,45.86,127.43,35.99,809836.0,15.74,102.0,124.0,-17.74
266,22/10/2020,DRS 15 São José do Rio Preto,216.43,423.86,51.06,1570421.0,26.99,449.0,545.0,-17.61
267,22/10/2020,DRS 16 Sorocaba,105.86,231.14,45.8,2461760.0,9.39,212.0,229.0,-7.42
268,22/10/2020,DRS 17 Taubaté,128.14,388.14,33.01,2489629.0,15.59,268.0,313.0,-14.38
269,22/10/2020,Estado de São Paulo,3191.43,8001.29,39.89,44639899.0,17.92,6665.0,7148.0,-6.76
270,23/10/2020,DRS 01 Grande São Paulo,1747.71,4344.71,40.23,21138247.0,20.55,3586.0,3565.0,0.59
271,23/10/2020,DRS 02 Araçatuba,55.86,116.29,48.04,764041.0,15.22,109.0,140.0,-22.14
272,23/10/2020,DRS 03 Araraquara,34.14,122.0,27.98,991435.0,12.31,183.0,207.0,-11.59
273,23/10/2020,DRS 04 Baixada Santista,125.43,393.43,31.88,1831884.0,21.48,231.0,185.0,24.86
274,23/10/2020,DRS 05 Barretos,44.71,92.14,48.52,425090.0,21.68,91.0,114.0,-20.18
275,23/10/2020,DRS 06 Bauru,121.71,228.14,53.35,1741281.0,13.1,242.0,266.0,-9.02
276,23/10/2020,DRS 07 Campinas,200.57,567.86,35.32,4562125.0,12.45,376.0,418.0,-10.05
277,23/10/2020,DRS 08 Franca,43.0,109.71,39.19,696336.0,15.76,88.0,117.0,-24.79
278,23/10/2020,DRS 09 Marília,66.43,161.0,41.26,1109670.0,14.51,147.0,154.0,-4.55
279,23/10/2020,DRS 10 Piracicaba,60.86,229.0,26.58,1539600.0,14.87,115.0,127.0,-9.45
280,23/10/2020,DRS 11 Presidente Prudente,32.0,75.71,42.27,752260.0,10.06,88.0,128.0,-31.25
281,23/10/2020,DRS 12 Registro,7.86,39.0,20.15,278754.0,13.99,30.0,25.0,20.0
282,23/10/2020,DRS 13 Ribeirão Preto,124.86,293.57,42.53,1477530.0,19.87,272.0,323.0,-15.79
283,23/10/2020,DRS 14 São João da Boa Vista,43.86,127.86,34.3,809836.0,15.79,99.0,124.0,-20.16
284,23/10/2020,DRS 15 São José do Rio Preto,215.43,420.43,51.24,1570421.0,26.77,442.0,496.0,-10.89
285,23/10/2020,DRS 16 Sorocaba,103.86,230.71,45.02,2461760.0,9.37,206.0,219.0,-5.94
286,23/10/2020,DRS 17 Taubaté,125.71,387.71,32.42,2489629.0,15.57,270.0,309.0,-12.62
287,23/10/2020,Estado de São Paulo,3154.0,7939.29,39.73,44639899.0,17.79,6575.0,6917.0,-4.94
288,24/10/2020,DRS 01 Grande São Paulo,1731.43,4332.43,39.96,21138247.0,20.5,3613.0,3494.0,3.41
289,24/10/2020,DRS 02 Araçatuba,54.86,116.57,47.06,764041.0,15.26,105.0,130.0,-19.23
290,24/10/2020,DRS 03 Araraquara,33.86,122.0,27.75,991435.0,12.31,182.0,185.0,-1.62
291,24/10/2020,DRS 04 Baixada Santista,129.14,392.14,32.93,1831884.0,21.41,235.0,198.0,18.69
292,24/10/2020,DRS 05 Barretos,43.43,91.43,47.5,425090.0,21.51,90.0,110.0,-18.18
293,24/10/2020,DRS 06 Bauru,121.86,227.71,53.52,1741281.0,13.08,235.0,254.0,-7.48
294,24/10/2020,DRS 07 Campinas,196.86,564.0,34.9,4562125.0,12.36,389.0,388.0,0.26
295,24/10/2020,DRS 08 Franca,43.14,109.71,39.32,696336.0,15.76,88.0,112.0,-21.43
296,24/10/2020,DRS 09 Marília,64.14,161.14,39.8,1109670.0,14.52,147.0,142.0,3.52
297,24/10/2020,DRS 10 Piracicaba,58.0,227.71,25.47,1539600.0,14.79,105.0,121.0,-13.22
298,24/10/2020,DRS 11 Presidente Prudente,31.29,75.57,41.41,752260.0,10.05,95.0,118.0,-19.49
299,24/10/2020,DRS 12 Registro,8.57,39.0,21.97,278754.0,13.99,35.0,22.0,59.09
300,24/10/2020,DRS 13 Ribeirão Preto,119.43,290.57,41.1,1477530.0,19.67,259.0,316.0,-18.04
301,24/10/2020,DRS 14 São João da Boa Vista,42.57,127.43,33.41,809836.0,15.74,98.0,113.0,-13.27
302,24/10/2020,DRS 15 São José do Rio Preto,215.57,416.43,51.77,1570421.0,26.52,429.0,484.0,-11.36
303,24/10/2020,DRS 16 Sorocaba,102.0,230.29,44.29,2461760.0,9.35,212.0,208.0,1.92
304,24/10/2020,DRS 17 Taubaté,124.14,387.43,32.04,2489629.0,15.56,263.0,310.0,-15.16
305,24/10/2020,Estado de São Paulo,3120.29,7911.57,39.44,44639899.0,17.72,6580.0,6705.0,-1.86
306,25/10/2020,DRS 01 Grande São Paulo,1720.14,4316.29,39.85,21138247.0,20.42,3627.0,3494.0,3.81
307,25/10/2020,DRS 02 Araçatuba,53.86,117.0,46.03,764041.0,15.31,119.0,119.0,0.0
308,25/10/2020,DRS 03 Araraquara,34.43,121.86,28.25,991435.0,12.29,181.0,175.0,3.43
309,25/10/2020,DRS 04 Baixada Santista,132.43,391.14,33.86,1831884.0,21.35,237.0,202.0,17.33
310,25/10/2020,DRS 05 Barretos,41.71,91.0,45.84,425090.0,21.41,91.0,103.0,-11.65
311,25/10/2020,DRS 06 Bauru,122.14,228.0,53.57,1741281.0,13.09,246.0,244.0,0.82
312,25/10/2020,DRS 07 Campinas,192.43,558.57,34.45,4562125.0,12.24,386.0,386.0,0.0
313,25/10/2020,DRS 08 Franca,43.71,109.0,40.1,696336.0,15.65,91.0,104.0,-12.5
314,25/10/2020,DRS 09 Marília,64.0,160.86,39.79,1109670.0,14.5,153.0,137.0,11.68
315,25/10/2020,DRS 10 Piracicaba,56.29,226.57,24.84,1539600.0,14.72,114.0,123.0,-7.32
316,25/10/2020,DRS 11 Presidente Prudente,30.14,75.57,39.88,752260.0,10.05,101.0,108.0,-6.48
317,25/10/2020,DRS 12 Registro,9.57,39.0,24.54,278754.0,13.99,38.0,17.0,123.53
318,25/10/2020,DRS 13 Ribeirão Preto,115.71,287.57,40.24,1477530.0,19.46,253.0,313.0,-19.17
319,25/10/2020,DRS 14 São João da Boa Vista,42.43,126.57,33.52,809836.0,15.63,101.0,112.0,-9.82
320,25/10/2020,DRS 15 São José do Rio Preto,213.71,412.43,51.82,1570421.0,26.26,418.0,468.0,-10.68
321,25/10/2020,DRS 16 Sorocaba,101.14,229.86,44.0,2461760.0,9.34,212.0,204.0,3.92
322,25/10/2020,DRS 17 Taubaté,123.57,387.71,31.87,2489629.0,15.57,266.0,295.0,-9.83
323,25/10/2020,Estado de São Paulo,3097.43,7879.0,39.31,44639899.0,17.65,6634.0,6604.0,0.45
324,26/10/2020,DRS 01 Grande São Paulo,1708.43,4292.71,39.8,21138247.0,20.31,3627.0,3498.0,3.69
325,26/10/2020,DRS 02 Araçatuba,52.43,117.43,44.65,764041.0,15.37,117.0,119.0,-1.68
326,26/10/2020,DRS 03 Araraquara,33.71,121.86,27.66,991435.0,12.29,169.0,187.0,-9.63
327,26/10/2020,DRS 04 Baixada Santista,134.71,389.43,34.59,1831884.0,21.26,247.0,205.0,20.49
328,26/10/2020,DRS 05 Barretos,40.29,90.57,44.48,425090.0,21.31,86.0,103.0,-16.5
329,26/10/2020,DRS 06 Bauru,122.43,228.43,53.6,1741281.0,13.12,242.0,247.0,-2.02
330,26/10/2020,DRS 07 Campinas,189.29,554.29,34.15,4562125.0,12.15,375.0,358.0,4.75
331,26/10/2020,DRS 08 Franca,43.86,108.14,40.56,696336.0,15.53,83.0,110.0,-24.55
332,26/10/2020,DRS 09 Marília,63.0,160.86,39.16,1109670.0,14.5,158.0,141.0,12.06
333,26/10/2020,DRS 10 Piracicaba,54.71,223.86,24.44,1539600.0,14.54,109.0,126.0,-13.49
334,26/10/2020,DRS 11 Presidente Prudente,29.29,75.43,38.83,752260.0,10.03,102.0,95.0,7.37
335,26/10/2020,DRS 12 Registro,11.14,39.0,28.56,278754.0,13.99,38.0,21.0,80.95
336,26/10/2020,DRS 13 Ribeirão Preto,112.57,284.29,39.6,1477530.0,19.24,241.0,314.0,-23.25
337,26/10/2020,DRS 14 São João da Boa Vista,41.14,125.71,32.73,809836.0,15.52,104.0,113.0,-7.96
338,26/10/2020,DRS 15 São José do Rio Preto,212.71,408.14,52.12,1570421.0,25.99,417.0,456.0,-8.55
339,26/10/2020,DRS 16 Sorocaba,99.86,230.14,43.39,2461760.0,9.35,218.0,210.0,3.81
340,26/10/2020,DRS 17 Taubaté,122.14,386.57,31.6,2489629.0,15.53,274.0,283.0,-3.18
341,26/10/2020,Estado de São Paulo,3071.71,7836.86,39.2,44639899.0,17.56,6607.0,6586.0,0.32
342,27/10/2020,DRS 01 Grande São Paulo,1712.57,4280.86,40.01,21138247.0,20.25,3648.0,3498.0,4.29
343,27/10/2020,DRS 02 Araçatuba,50.86,117.71,43.21,764041.0,15.41,103.0,125.0,-17.6
344,27/10/2020,DRS 03 Araraquara,34.14,121.43,28.11,991435.0,12.25,184.0,175.0,5.14
345,27/10/2020,DRS 04 Baixada Santista,135.71,388.14,34.96,1831884.0,21.19,253.0,194.0,30.41
346,27/10/2020,DRS 05 Barretos,38.71,90.14,42.94,425090.0,21.2,81.0,97.0,-16.49
347,27/10/2020,DRS 06 Bauru,122.0,228.43,53.41,1741281.0,13.12,239.0,244.0,-2.05
348,27/10/2020,DRS 07 Campinas,186.43,550.0,33.9,4562125.0,12.06,379.0,363.0,4.41
349,27/10/2020,DRS 08 Franca,43.29,107.29,40.35,696336.0,15.41,88.0,96.0,-8.33
350,27/10/2020,DRS 09 Marília,63.86,161.0,39.66,1109670.0,14.51,164.0,137.0,19.71
351,27/10/2020,DRS 10 Piracicaba,53.86,222.71,24.18,1539600.0,14.47,109.0,126.0,-13.49
352,27/10/2020,DRS 11 Presidente Prudente,28.71,75.14,38.21,752260.0,9.99,100.0,103.0,-2.91
353,27/10/2020,DRS 12 Registro,12.29,39.0,31.51,278754.0,13.99,36.0,24.0,50.0
354,27/10/2020,DRS 13 Ribeirão Preto,112.0,281.43,39.8,1477530.0,19.05,236.0,312.0,-24.36
355,27/10/2020,DRS 14 São João da Boa Vista,39.86,124.71,31.96,809836.0,15.4,110.0,108.0,1.85
356,27/10/2020,DRS 15 São José do Rio Preto,210.57,406.29,51.83,1570421.0,25.87,405.0,464.0,-12.72
357,27/10/2020,DRS 16 Sorocaba,99.14,229.57,43.19,2461760.0,9.33,214.0,223.0,-4.04
358,27/10/2020,DRS 17 Taubaté,122.29,386.0,31.68,2489629.0,15.5,268.0,281.0,-4.63
359,27/10/2020,Estado de São Paulo,3066.29,7809.86,39.26,44639899.0,17.5,6617.0,6570.0,0.72
360,28/10/2020,DRS 01 Grande São Paulo,1717.0,4272.14,40.19,21138247.0,20.21,3724.0,3617.0,2.96
361,28/10/2020,DRS 02 Araçatuba,49.43,117.29,42.14,764041.0,15.35,103.0,120.0,-14.17
362,28/10/2020,DRS 03 Araraquara,33.86,121.0,27.98,991435.0,12.2,173.0,186.0,-6.99
363,28/10/2020,DRS 04 Baixada Santista,134.71,383.14,35.16,1831884.0,20.92,260.0,210.0,23.81
364,28/10/2020,DRS 05 Barretos,39.29,88.57,44.36,425090.0,20.84,83.0,101.0,-17.82
365,28/10/2020,DRS 06 Bauru,120.71,227.86,52.98,1741281.0,13.09,244.0,257.0,-5.06
366,28/10/2020,DRS 07 Campinas,182.86,546.29,33.47,4562125.0,11.97,384.0,354.0,8.47
367,28/10/2020,DRS 08 Franca,43.86,105.86,41.43,696336.0,15.2,87.0,92.0,-5.43
368,28/10/2020,DRS 09 Marília,65.57,161.14,40.69,1109670.0,14.52,160.0,143.0,11.89
369,28/10/2020,DRS 10 Piracicaba,52.29,218.57,23.92,1539600.0,14.2,100.0,126.0,-20.63
370,28/10/2020,DRS 11 Presidente Prudente,29.0,75.14,38.59,752260.0,9.99,111.0,105.0,5.71
371,28/10/2020,DRS 12 Registro,13.14,39.0,33.69,278754.0,13.99,37.0,26.0,42.31
372,28/10/2020,DRS 13 Ribeirão Preto,109.14,279.29,39.08,1477530.0,18.9,223.0,301.0,-25.91
373,28/10/2020,DRS 14 São João da Boa Vista,38.86,123.71,31.41,809836.0,15.28,106.0,113.0,-6.19
374,28/10/2020,DRS 15 São José do Rio Preto,207.0,405.43,51.06,1570421.0,25.82,388.0,477.0,-18.66
375,28/10/2020,DRS 16 Sorocaba,99.71,229.71,43.41,2461760.0,9.33,216.0,211.0,2.37
376,28/10/2020,DRS 17 Taubaté,121.0,384.71,31.45,2489629.0,15.45,272.0,278.0,-2.16
377,28/10/2020,Estado de São Paulo,3057.43,7778.86,39.3,44639899.0,17.43,6671.0,6717.0,-0.68
378,29/10/2020,DRS 01 Grande São Paulo,1723.86,4262.57,40.44,21138247.0,20.17,3747.0,3635.0,3.08
379,29/10/2020,DRS 02 Araçatuba,48.86,117.57,41.56,764041.0,15.39,103.0,109.0,-5.5
380,29/10/2020,DRS 03 Araraquara,34.0,120.71,28.17,991435.0,12.18,190.0,177.0,7.34
381,29/10/2020,DRS 04 Baixada Santista,136.86,382.43,35.79,1831884.0,20.88,253.0,225.0,12.44
382,29/10/2020,DRS 05 Barretos,38.29,88.14,43.44,425090.0,20.73,81.0,100.0,-19.0
383,29/10/2020,DRS 06 Bauru,119.29,227.57,52.42,1741281.0,13.07,253.0,247.0,2.43
384,29/10/2020,DRS 07 Campinas,178.71,543.43,32.89,4562125.0,11.91,375.0,367.0,2.18
385,29/10/2020,DRS 08 Franca,43.0,104.57,41.12,696336.0,15.02,87.0,94.0,-7.45
386,29/10/2020,DRS 09 Marília,66.29,161.29,41.1,1109670.0,14.53,159.0,148.0,7.43
387,29/10/2020,DRS 10 Piracicaba,50.43,215.86,23.36,1539600.0,14.02,96.0,126.0,-23.81
388,29/10/2020,DRS 11 Presidente Prudente,29.43,75.0,39.24,752260.0,9.97,106.0,99.0,7.07
389,29/10/2020,DRS 12 Registro,13.43,39.0,34.44,278754.0,13.99,37.0,29.0,27.59
390,29/10/2020,DRS 13 Ribeirão Preto,107.0,277.71,38.53,1477530.0,18.8,214.0,278.0,-23.02
391,29/10/2020,DRS 14 São João da Boa Vista,37.86,122.57,30.89,809836.0,15.14,112.0,102.0,9.8
392,29/10/2020,DRS 15 São José do Rio Preto,203.86,404.71,50.37,1570421.0,25.77,386.0,449.0,-14.03
393,29/10/2020,DRS 16 Sorocaba,100.57,229.0,43.92,2461760.0,9.3,207.0,212.0,-2.36
394,29/10/2020,DRS 17 Taubaté,121.86,384.43,31.7,2489629.0,15.44,266.0,268.0,-0.75
395,29/10/2020,Estado de São Paulo,3053.57,7756.57,39.37,44639899.0,17.38,6672.0,6665.0,0.11
396,30/10/2020,DRS 01 Grande São Paulo,1722.57,4225.57,40.77,21138247.0,19.99,3807.0,3586.0,6.16
397,30/10/2020,DRS 02 Araçatuba,48.0,117.43,40.88,764041.0,15.37,101.0,109.0,-7.34
398,30/10/2020,DRS 03 Araraquara,34.57,119.71,28.88,991435.0,12.07,182.0,183.0,-0.55
399,30/10/2020,DRS 04 Baixada Santista,137.86,381.71,36.12,1831884.0,20.84,268.0,231.0,16.02
400,30/10/2020,DRS 05 Barretos,37.43,87.71,42.67,425090.0,20.63,85.0,91.0,-6.59
401,30/10/2020,DRS 06 Bauru,118.43,227.57,52.04,1741281.0,13.07,252.0,242.0,4.13
402,30/10/2020,DRS 07 Campinas,175.14,538.71,32.51,4562125.0,11.81,368.0,376.0,-2.13
403,30/10/2020,DRS 08 Franca,42.57,103.29,41.21,696336.0,14.83,86.0,88.0,-2.27
404,30/10/2020,DRS 09 Marília,67.0,161.43,41.5,1109670.0,14.55,150.0,147.0,2.04
405,30/10/2020,DRS 10 Piracicaba,48.57,212.0,22.91,1539600.0,13.77,97.0,115.0,-15.65
406,30/10/2020,DRS 11 Presidente Prudente,29.86,74.29,40.19,752260.0,9.88,111.0,88.0,26.14
407,30/10/2020,DRS 12 Registro,13.29,39.0,34.08,278754.0,13.99,34.0,30.0,13.33
408,30/10/2020,DRS 13 Ribeirão Preto,103.86,276.86,37.51,1477530.0,18.74,202.0,272.0,-25.74
409,30/10/2020,DRS 14 São João da Boa Vista,37.43,121.29,30.86,809836.0,14.98,107.0,99.0,8.08
410,30/10/2020,DRS 15 São José do Rio Preto,200.71,403.71,49.72,1570421.0,25.71,378.0,442.0,-14.48
411,30/10/2020,DRS 16 Sorocaba,100.57,228.86,43.94,2461760.0,9.3,214.0,206.0,3.88
412,30/10/2020,DRS 17 Taubaté,122.57,384.86,31.85,2489629.0,15.46,268.0,270.0,-0.74
413,30/10/2020,Estado de São Paulo,3040.43,7704.0,39.47,44639899.0,17.26,6710.0,6575.0,2.05
414,31/10/2020,DRS 01 Grande São Paulo,1727.57,4194.43,41.19,21138247.0,19.84,3819.0,3613.0,5.7
415,31/10/2020,DRS 02 Araçatuba,46.71,117.43,39.78,764041.0,15.37,101.0,105.0,-3.81
416,31/10/2020,DRS 03 Araraquara,34.43,118.71,29.0,991435.0,11.97,203.0,182.0,11.54
417,31/10/2020,DRS 04 Baixada Santista,138.29,381.14,36.28,1831884.0,20.81,269.0,235.0,14.47
418,31/10/2020,DRS 05 Barretos,36.86,88.0,41.89,425090.0,20.7,82.0,90.0,-8.89
419,31/10/2020,DRS 06 Bauru,116.43,227.29,51.23,1741281.0,13.05,262.0,235.0,11.49
420,31/10/2020,DRS 07 Campinas,173.14,535.0,32.36,4562125.0,11.73,356.0,389.0,-8.48
421,31/10/2020,DRS 08 Franca,41.57,102.71,40.47,696336.0,14.75,90.0,88.0,2.27
422,31/10/2020,DRS 09 Marília,66.86,161.43,41.42,1109670.0,14.55,148.0,147.0,0.68
423,31/10/2020,DRS 10 Piracicaba,47.0,209.0,22.49,1539600.0,13.57,95.0,105.0,-9.52
424,31/10/2020,DRS 11 Presidente Prudente,30.43,73.43,41.44,752260.0,9.76,104.0,95.0,9.47
425,31/10/2020,DRS 12 Registro,12.71,39.0,32.59,278754.0,13.99,36.0,35.0,2.86
426,31/10/2020,DRS 13 Ribeirão Preto,101.0,276.57,36.52,1477530.0,18.72,204.0,259.0,-21.24
427,31/10/2020,DRS 14 São João da Boa Vista,37.14,120.71,30.77,809836.0,14.91,113.0,98.0,15.31
428,31/10/2020,DRS 15 São José do Rio Preto,195.43,401.43,48.68,1570421.0,25.56,366.0,429.0,-14.69
429,31/10/2020,DRS 16 Sorocaba,100.86,228.57,44.13,2461760.0,9.28,219.0,212.0,3.3
430,31/10/2020,DRS 17 Taubaté,123.71,385.14,32.12,2489629.0,15.47,262.0,263.0,-0.38
431,31/10/2020,Estado de São Paulo,3030.14,7660.0,39.56,44639899.0,17.16,6729.0,6580.0,2.26
432,01/11/2020,DRS 01 Grande São Paulo,1728.43,4174.57,41.4,21138247.0,19.75,3817.0,3627.0,5.24
433,01/11/2020,DRS 02 Araçatuba,46.14,117.43,39.29,764041.0,15.37,89.0,119.0,-25.21
434,01/11/2020,DRS 03 Araraquara,34.14,118.14,28.9,991435.0,11.92,195.0,181.0,7.73
435,01/11/2020,DRS 04 Baixada Santista,137.43,379.57,36.21,1831884.0,20.72,270.0,237.0,13.92
436,01/11/2020,DRS 05 Barretos,36.0,88.0,40.91,425090.0,20.7,76.0,91.0,-16.48
437,01/11/2020,DRS 06 Bauru,114.86,227.57,50.47,1741281.0,13.07,251.0,246.0,2.03
438,01/11/2020,DRS 07 Campinas,169.86,531.86,31.94,4562125.0,11.66,364.0,386.0,-5.7
439,01/11/2020,DRS 08 Franca,40.29,102.0,39.5,696336.0,14.65,77.0,91.0,-15.38
440,01/11/2020,DRS 09 Marília,63.86,162.0,39.42,1109670.0,14.6,135.0,153.0,-11.76
441,01/11/2020,DRS 10 Piracicaba,44.29,204.43,21.67,1539600.0,13.28,76.0,114.0,-33.33
442,01/11/2020,DRS 11 Presidente Prudente,30.43,72.43,42.01,752260.0,9.63,97.0,101.0,-3.96
443,01/11/2020,DRS 12 Registro,11.71,39.0,30.03,278754.0,13.99,34.0,38.0,-10.53
444,01/11/2020,DRS 13 Ribeirão Preto,98.0,277.29,35.34,1477530.0,18.77,196.0,253.0,-22.53
445,01/11/2020,DRS 14 São João da Boa Vista,36.71,119.14,30.81,809836.0,14.71,111.0,101.0,9.9
446,01/11/2020,DRS 15 São José do Rio Preto,189.86,399.14,47.57,1570421.0,25.42,340.0,418.0,-18.66
447,01/11/2020,DRS 16 Sorocaba,103.0,228.14,45.15,2461760.0,9.27,230.0,212.0,8.49
448,01/11/2020,DRS 17 Taubaté,123.57,385.29,32.07,2489629.0,15.48,268.0,266.0,0.75
449,01/11/2020,Estado de São Paulo,3008.57,7626.0,39.45,44639899.0,17.08,6626.0,6634.0,-0.12
450,02/11/2020,DRS 01 Grande São Paulo,1735.29,4147.71,41.84,21138247.0,19.62,3763.0,3627.0,3.75
451,02/11/2020,DRS 02 Araçatuba,45.86,117.57,39.01,764041.0,15.39,85.0,117.0,-27.35
452,02/11/2020,DRS 03 Araraquara,35.0,117.71,29.73,991435.0,11.87,198.0,169.0,17.16
453,02/11/2020,DRS 04 Baixada Santista,138.0,378.0,36.51,1831884.0,20.63,267.0,247.0,8.1
454,02/11/2020,DRS 05 Barretos,35.86,88.0,40.75,425090.0,20.7,74.0,86.0,-13.95
455,02/11/2020,DRS 06 Bauru,112.86,229.29,49.22,1741281.0,13.17,245.0,242.0,1.24
456,02/11/2020,DRS 07 Campinas,167.43,523.0,32.01,4562125.0,11.46,361.0,375.0,-3.73
457,02/11/2020,DRS 08 Franca,37.29,101.29,36.82,696336.0,14.55,73.0,83.0,-12.05
458,02/11/2020,DRS 09 Marília,61.0,162.0,37.65,1109670.0,14.6,126.0,158.0,-20.25
459,02/11/2020,DRS 10 Piracicaba,42.43,202.86,20.92,1539600.0,13.18,78.0,109.0,-28.44
460,02/11/2020,DRS 11 Presidente Prudente,30.29,71.43,42.41,752260.0,9.5,95.0,102.0,-6.86
461,02/11/2020,DRS 12 Registro,10.86,39.0,27.85,278754.0,13.99,33.0,38.0,-13.16
462,02/11/2020,DRS 13 Ribeirão Preto,94.14,277.0,33.99,1477530.0,18.75,190.0,241.0,-21.16
463,02/11/2020,DRS 14 São João da Boa Vista,36.71,117.43,31.26,809836.0,14.5,109.0,104.0,4.81
464,02/11/2020,DRS 15 São José do Rio Preto,184.43,395.43,46.64,1570421.0,25.18,341.0,417.0,-18.23
465,02/11/2020,DRS 16 Sorocaba,104.0,225.71,46.08,2461760.0,9.17,219.0,218.0,0.46
466,02/11/2020,DRS 17 Taubaté,123.29,386.86,31.87,2489629.0,15.54,274.0,274.0,0.0
467,02/11/2020,Estado de São Paulo,2994.71,7580.29,39.51,44639899.0,16.98,6531.0,6607.0,-1.15
468,03/11/2020,DRS 01 Grande São Paulo,1735.0,4119.14,42.12,21138247.0,19.49,3740.0,3648.0,2.52
469,03/11/2020,DRS 02 Araçatuba,46.0,118.0,38.98,764041.0,15.44,89.0,103.0,-13.59
470,03/11/2020,DRS 03 Araraquara,35.71,117.29,30.45,991435.0,11.83,183.0,184.0,-0.54
471,03/11/2020,DRS 04 Baixada Santista,138.57,375.86,36.87,1831884.0,20.52,269.0,253.0,6.32
472,03/11/2020,DRS 05 Barretos,35.29,88.0,40.1,425090.0,20.7,75.0,81.0,-7.41
473,03/11/2020,DRS 06 Bauru,109.57,230.0,47.64,1741281.0,13.21,233.0,239.0,-2.51
474,03/11/2020,DRS 07 Campinas,166.57,516.57,32.25,4562125.0,11.32,339.0,379.0,-10.55
475,03/11/2020,DRS 08 Franca,35.14,100.71,34.89,696336.0,14.46,67.0,88.0,-23.86
476,03/11/2020,DRS 09 Marília,58.71,162.0,36.24,1109670.0,14.6,125.0,164.0,-23.78
477,03/11/2020,DRS 10 Piracicaba,41.43,196.29,21.11,1539600.0,12.75,78.0,109.0,-28.44
478,03/11/2020,DRS 11 Presidente Prudente,30.57,70.57,43.32,752260.0,9.38,88.0,100.0,-12.0
479,03/11/2020,DRS 12 Registro,9.86,39.0,25.28,278754.0,13.99,33.0,36.0,-8.33
480,03/11/2020,DRS 13 Ribeirão Preto,89.14,276.86,32.2,1477530.0,18.74,170.0,236.0,-27.97
481,03/11/2020,DRS 14 São João da Boa Vista,37.0,115.86,31.94,809836.0,14.31,100.0,110.0,-9.09
482,03/11/2020,DRS 15 São José do Rio Preto,180.14,391.43,46.02,1570421.0,24.93,328.0,405.0,-19.01
483,03/11/2020,DRS 16 Sorocaba,103.14,224.14,46.02,2461760.0,9.1,209.0,214.0,-2.34
